source,target,x1,x2,y1,y2,dist
9332,19353,-89.1355894,-89.1355897,42.273606,42.2718342,196.8090333
637,12511,-89.094387,-89.0950138,42.2759726,42.2762339,59.29525965
12511,9068,-89.0950138,-89.0956679,42.2762339,42.2765111,62.13232234
13303,1031,-89.1118543,-89.1118745,42.2864512,42.2869574,56.25279318
10822,14766,-89.1146396,-89.1148133,42.2653446,42.2642707,120.1449365
7636,8976,-89.0742433,-89.0719337,42.2626438,42.262651,190.5649001
834,6907,-88.940272,-88.940321,42.360266,42.352106,907.3388601
6907,5219,-88.940321,-88.9402999,42.352106,42.3494795,291.7570621
7457,7104,-88.940346,-88.940368,42.345748,42.345669,9.000048417
2953,17905,-88.9702628,-88.970236,42.2674478,42.2661969,138.9656466
17905,9593,-88.970236,-88.9702502,42.2661969,42.2638116,264.9579743
10454,10881,-88.97027,-88.9702656,42.2702247,42.2694689,83.95393489
10881,2870,-88.9702656,-88.9702639,42.2694689,42.2691835,31.70211873
2870,7431,-88.9702639,-88.970262,42.2691835,42.2688646,35.42328374
14367,19548,-88.9876686,-88.9862852,42.2645013,42.2645015,114.1398695
5231,15753,-88.9604532,-88.9604416,42.2778127,42.2759794,203.6427615
15753,14862,-88.9604416,-88.9604532,42.2759794,42.2754784,55.65862534
14862,6607,-88.9604532,-88.9604625,42.2754784,42.27508,44.26037635
6607,8538,-88.9604625,-88.9604793,42.27508,42.274357,80.32180004
4884,14718,-88.9849668,-88.9849668,42.2690912,42.2688562,26.10344968
14768,10732,-89.1315585,-89.1361413,42.1848373,42.1823887,478.371197
4663,15574,-89.0636865,-89.0623629,42.2479592,42.2479611,109.2347086
7856,10098,-89.0733918,-89.0728307,42.2128049,42.2089669,445.8219314
6523,2803,-89.0907944,-89.090799,42.2875945,42.2885472,105.8255295
2803,2567,-89.090799,-89.0909461,42.2885472,42.2895304,110.6191376
2567,11311,-89.0909461,-89.0909612,42.2895304,42.2904792,105.399035
11311,12290,-89.0909612,-89.09098,42.2904792,42.291447,107.5133754
12290,17944,-89.09098,-89.0909706,42.291447,42.2924872,115.5469309
17944,1038,-89.0909706,-89.091019,42.2924872,42.2934839,110.7843456
1038,8117,-89.091019,-89.0910214,42.2934839,42.2947426,139.8152752
4690,3940,-89.1160668,-89.1160654,42.2761651,42.2762792,12.67460014
3940,19568,-89.1160654,-89.1160597,42.2762792,42.2767329,50.39857951
19568,11494,-89.1160597,-89.1160528,42.2767329,42.2772776,60.50722632
11494,8595,-89.1160528,-89.116037,42.2772776,42.2783243,116.2733602
8595,12740,-89.116037,-89.1160488,42.2783243,42.2787809,50.72787163
12740,13434,-89.1160488,-89.1160595,42.2787809,42.2792618,53.42504027
13434,11440,-89.1160595,-89.1160557,42.2792618,42.2799297,74.1901364
11440,18692,-89.1160557,-89.1160723,42.2799297,42.2810511,124.5712169
16033,14302,-88.9689957,-88.9691544,42.2832449,42.2832409,13.0974844
18596,16638,-89.1160911,-89.1160887,42.2863928,42.2883469,217.059304
19450,6952,-89.0850541,-89.0783794,42.1944125,42.1944212,551.3274557
6952,4533,-89.0783794,-89.0730264,42.1944212,42.1944184,442.1476661
4533,3528,-89.0730264,-89.0724279,42.1944184,42.1944179,49.43498723
3528,5117,-89.0724279,-89.0722161,42.1944179,42.1944181,17.49428931
812,19693,-89.1028192,-89.1034433,42.2735907,42.2738585,59.46071975
3333,3432,-89.0771508,-89.0771943,42.2669226,42.2670187,11.26180252
3432,15086,-89.0771943,-89.0776564,42.2670187,42.2675215,68.72464702
15086,4404,-89.0776564,-89.0781503,42.2675215,42.2677941,50.79878565
4404,992,-89.0781503,-89.0788323,42.2677941,42.268105,66.01926137
992,8965,-89.0788323,-89.0795636,42.268105,42.2689097,116.3786988
10712,10069,-88.9996798,-88.9997106,42.2657665,42.2648294,104.1226182
12306,12239,-89.0307509,-89.0293987,42.2537018,42.2540713,120.3836636
4212,3113,-89.0424206,-89.0424212,42.2665552,42.2665961,4.543378808
12377,16299,-89.0938248,-89.09385,42.3057131,42.3066103,99.68194461
16299,4749,-89.09385,-89.0938538,42.3066103,42.3075399,103.2597461
4749,6933,-89.0938538,-89.0911294,42.3075399,42.3088603,297.8175333
16010,2672,-89.0845899,-89.0844482,42.3139452,42.314905,108.4458152
13365,5453,-89.0429599,-89.0429164,42.2694969,42.2704862,109.9485727
5453,11382,-89.0429164,-89.042932,42.2704862,42.2716337,127.4691329
8003,15267,-89.0654285,-89.0654644,42.2582925,42.2572905,111.339863
15267,12554,-89.0654644,-89.0654947,42.2572905,42.2563084,109.1186198
4550,14094,-89.0952531,-89.0953222,42.2817682,42.2836487,208.9613833
18258,12928,-89.07752,-89.078389,42.2948375,42.2948534,71.68575249
12928,6020,-89.078389,-89.0797633,42.2948534,42.2948526,113.3346873
6020,4531,-89.0797633,-89.0804979,42.2948526,42.2948358,60.60913799
4531,5950,-89.0804979,-89.0811463,42.2948358,42.2948217,53.49467598
5950,6529,-89.0811463,-89.0819294,42.2948217,42.2948113,64.5904215
16805,7948,-89.0826204,-89.0833485,42.2948022,42.2948008,60.04460774
7948,8387,-89.0833485,-89.0840165,42.2948008,42.2947996,55.0882869
8387,17195,-89.0840165,-89.0847518,42.2947996,42.2947882,60.65139844
17195,9197,-89.0847518,-89.0854517,42.2947882,42.2947774,57.73131263
7433,3431,-89.0770249,-89.0770249,42.3129922,42.3127069,130.4129435
10385,6752,-89.0937392,-89.0967039,42.2944143,42.2943455,244.6117031
6752,14478,-89.0967039,-89.0988029,42.2943455,42.2943338,173.1049059
4289,12529,-89.096643,-89.0965438,42.2041305,42.2039795,18.66652321
13732,15472,-89.1019945,-89.1034952,42.2943199,42.2943032,123.7734663
15472,19700,-89.1034952,-89.1048497,42.2943032,42.2942969,111.7049713
9381,7463,-89.066109,-89.0648629,42.2756839,42.2765087,137.6959205
7463,1051,-89.0648629,-89.064218,42.2765087,42.2768949,68.33998222
1051,12597,-89.064218,-89.0635623,42.2768949,42.2772876,69.48645835
12597,1250,-89.0635623,-89.0610657,42.2772876,42.2778988,231.6407193
1250,2053,-89.0610657,-89.0587474,42.2778988,42.2778978,191.2349791
2053,15833,-89.0587474,-89.0575329,42.2778978,42.2778881,100.1915444
15833,10,-89.0575329,-89.0563258,42.2778881,42.2778762,99.58420115
12629,7100,-89.08097,-89.079684,42.2233356,42.2233416,106.1747928
10,14592,-89.0563258,-89.05509,42.2778762,42.2778544,101.9690881
14592,15562,-89.05509,-89.0537942,42.2778544,42.2778514,106.8902326
15562,7944,-89.0537942,-89.0524721,42.2778514,42.2778367,109.0714216
7944,14253,-89.0524721,-89.0511905,42.2778367,42.2778418,105.7199049
14253,19263,-89.0511905,-89.0498774,42.2778418,42.2775899,113.2605652
19263,3494,-89.0498774,-89.0486242,42.2775899,42.277136,115.2951861
3494,12969,-89.0486242,-89.0474046,42.277136,42.2771194,100.6741256
12969,16729,-89.0474046,-89.0460654,42.2771194,42.2771249,110.472717
16729,17743,-89.0460654,-89.0448013,42.2771249,42.2771317,104.2787307
17743,7889,-89.0448013,-89.0447473,42.2771317,42.277132,4.454600885
15293,617,-88.9811337,-88.981115,42.3203559,42.3202769,8.909647942
617,11279,-88.981115,-88.9810112,42.3202769,42.3198376,49.54175988
11279,10995,-88.9810112,-88.9809118,42.3198376,42.319701,17.76108046
5025,8849,-88.9732498,-88.9729504,42.2714546,42.2714887,24.98855116
7889,13834,-89.0447473,-89.0443256,42.277132,42.2771272,34.79024691
3515,6416,-89.0438955,-89.0434143,42.2771224,42.2771169,39.69904151
6416,71,-89.0434143,-89.0421067,42.2771169,42.2770895,107.9072968
71,15324,-89.0421067,-89.0408023,42.2770895,42.2770587,107.658971
15829,18449,-89.0329086,-89.0316131,42.2765572,42.2765525,106.8684347
18449,18296,-89.0316131,-89.0290282,42.2765525,42.2766098,213.3260064
10783,16118,-89.0053163,-89.0050218,42.2821411,42.282134,24.30427001
14322,9944,-89.0200847,-89.0195911,42.2811077,42.2814106,53.05367517
9944,12998,-89.0195911,-89.0173709,42.2814106,42.2820569,206.3203019
12998,7908,-89.0173709,-89.017288,42.2820569,42.2820578,6.838644129
7908,16275,-89.017288,-89.0112739,42.2820578,42.282098,496.0875544
16275,19559,-89.0112739,-89.0110943,42.282098,42.2820971,14.81443215
19559,10338,-89.0110943,-89.0088332,42.2820971,42.2820852,186.508878
12594,434,-88.9817669,-88.9807317,42.2532511,42.2532688,85.44880298
434,452,-88.9807317,-88.9801919,42.2532688,42.2532745,44.54955749
10338,10783,-89.0088332,-89.0053163,42.2820852,42.2821411,292.4825343
17285,1161,-89.1294913,-89.1294284,42.2768425,42.2756804,129.7134422
1161,13219,-89.1294284,-89.1294188,42.2756804,42.2746063,119.3121838
19220,2741,-89.1294332,-89.1294284,42.2736493,42.2713673,253.4816242
1155,15914,-89.0970234,-89.0970232,42.32104,42.3209794,6.731439152
16241,777,-88.9892014,-88.9872999,42.2531858,42.2532409,157.033926
777,6774,-88.9872999,-88.9844669,42.2532409,42.253275,233.8138929
6774,3326,-88.9844669,-88.9822255,42.253275,42.2533206,185.0327569
5920,19596,-89.1217025,-89.1244217,42.2593009,42.2592725,224.3930757
19523,10352,-89.0431219,-89.0420078,42.2564034,42.2561032,97.79350866
10352,14595,-89.0420078,-89.0414615,42.2561032,42.2559843,46.97434567
14595,10479,-89.0414615,-89.039894,42.2559843,42.2555704,137.2749921
10479,4111,-89.039894,-89.0387232,42.2555704,42.2552586,102.633135
14790,16059,-88.9583028,-88.9577477,42.3146007,42.3172077,412.3022189
8014,4134,-89.0379367,-89.0375682,42.2550546,42.2549593,32.19818852
6705,10125,-89.1094824,-89.1106331,42.2145116,42.2134945,309.7783229
19653,14332,-89.0369561,-89.0364865,42.2548199,42.2546857,41.51940704
14332,787,-89.0364865,-89.0359538,42.2546857,42.2545407,46.81602068
787,4357,-89.0359538,-89.0351811,42.2545407,42.2543491,67.22115107
5777,12306,-89.0311488,-89.0307509,42.2536538,42.2537018,33.26512749
8617,7919,-89.0771166,-89.0771226,42.2406794,42.2404338,27.28524079
7919,2000,-89.0771226,-89.0771332,42.2404338,42.2378831,283.3324724
8965,6695,-89.0795636,-89.0795788,42.2689097,42.269169,28.82994353
6695,5589,-89.0795788,-89.0795711,42.269169,42.2692822,12.59012441
5589,13569,-89.0795711,-89.0795806,42.2692822,42.269809,58.52141299
13569,12498,-89.0795806,-89.0795899,42.269809,42.2703226,57.05509224
1342,18391,-89.0820621,-89.0822683,42.2676652,42.2669053,88.15486971
12608,10901,-89.0910526,-89.0906682,42.2695258,42.2692742,42.27030137
10901,9898,-89.0906682,-89.090623,42.2692742,42.2692422,5.151717348
5295,11503,-89.051594,-89.0524823,42.3189228,42.3189113,73.23884696
9898,3791,-89.090623,-89.0900329,42.2692422,42.2688994,61.80629273
3791,7069,-89.0900329,-89.0894258,42.2688994,42.2685853,61.04058554
16157,3690,-89.093022,-89.0936919,42.2743774,42.2746473,62.87094684
3690,8127,-89.0936919,-89.0949753,42.2746473,42.2751786,121.2094374
19020,14033,-89.0957247,-89.0963926,42.272976,42.2732414,62.48968498
3427,14389,-89.0822363,-89.0822433,42.2652562,42.2648211,48.33367676
14389,9256,-89.0822433,-89.0822468,42.2648211,42.2642636,61.92689419
9256,4374,-89.0822468,-89.0822578,42.2642636,42.2637157,60.86662899
14033,4106,-89.0963926,-89.0976486,42.2732414,42.2737776,119.5125265
4106,4758,-89.0976486,-89.0983996,42.2737776,42.2740872,70.85820509
9560,14648,-88.987635,-88.9876387,42.2672357,42.2669321,33.72480584
14648,6957,-88.9876387,-88.9876391,42.2669321,42.2669005,3.510234764
6957,17846,-88.9876391,-88.9876491,42.2669005,42.2660935,89.64411484
17846,11745,-88.9876491,-88.987653,42.2660935,42.2657694,36.00196362
11745,14367,-88.987653,-88.9876686,42.2657694,42.2645013,140.8644432
3008,15769,-89.021063,-89.0214908,42.3115846,42.3115648,35.33863501
2550,9945,-89.1359926,-89.1369181,42.282056,42.2820612,76.34101152
18189,15867,-88.9908253,-88.990068,42.2757768,42.2752399,89.89175754
11291,7287,-89.0867603,-89.0860908,42.2510458,42.2510434,55.25067196
7287,5764,-89.0860908,-89.0853379,42.2510434,42.2510406,62.13333765
5764,19336,-89.0853379,-89.0846061,42.2510406,42.2510457,60.39395195
19336,11852,-89.0846061,-89.0838659,42.2510457,42.2510508,61.08712114
19449,6350,-89.0824187,-89.0809236,42.2510581,42.2510666,123.385681
3627,19537,-89.1224622,-89.1215899,42.2574514,42.2581458,105.5004091
19537,7068,-89.1215899,-89.1201421,42.2581458,42.2593172,176.6413373
5839,12557,-89.0931258,-89.0961385,42.2614763,42.2616727,249.5411629
14806,8861,-89.0979253,-89.097989,42.2618065,42.2618116,5.286346435
8861,6514,-89.097989,-89.0989252,42.2618116,42.2618889,77.72182257
6514,6016,-89.0989252,-89.0996563,42.2618889,42.2619447,60.64075764
7106,15637,-88.9903705,-88.9909994,42.306012,42.305172,107.622864
15637,16172,-88.9909994,-88.9921467,42.305172,42.3045817,116.1096923
16172,1069,-88.9921467,-88.994443,42.3045817,42.3044522,192.5735744
10166,1847,-88.9941346,-88.9951536,42.304956,42.3047146,122.8635244
1847,14574,-88.9951536,-88.9951164,42.3047146,42.304504,23.5973461
399,7510,-89.1054945,-89.1062291,42.2624028,42.2624703,61.07343911
17414,15707,-89.1076912,-89.1084006,42.2625754,42.2626376,58.9384164
15707,13907,-89.1084006,-89.1091214,42.2626376,42.2627033,59.92271574
13907,16558,-89.1091214,-89.1098479,42.2627033,42.2627558,60.22600938
16558,499,-89.1098479,-89.1105791,42.2627558,42.2628142,60.67833773
499,795,-89.1105791,-89.1120186,42.2628142,42.2629264,119.423655
795,299,-89.1120186,-89.1135432,42.2629264,42.2630413,126.4386429
299,2999,-89.1135432,-89.1150174,42.2630413,42.2631646,122.402822
2999,12441,-89.1150174,-89.1160769,42.2631646,42.2632768,88.32094183
12441,19817,-89.1160769,-89.1209171,42.2632768,42.2633522,399.83499
19817,6756,-89.1209171,-89.1210166,42.2633522,42.2633531,8.210181434
6756,6035,-89.1210166,-89.1254721,42.2633531,42.2647907,420.6484348
13227,2938,-89.08229,-89.0822968,42.2615401,42.260974,62.88396229
1966,5242,-89.0823674,-89.0823651,42.2555574,42.2552273,36.66741996
5242,16932,-89.0823651,-89.0823788,42.2552273,42.2541766,116.7153735
16932,19607,-89.0823788,-89.0824294,42.2541766,42.2523287,205.3038796
19607,19449,-89.0824294,-89.0824187,42.2523287,42.2510581,141.1386893
19449,8980,-89.0824187,-89.0824132,42.2510581,42.2499924,118.3768553
5405,4307,-89.0824205,-89.0824296,42.2489083,42.2478273,120.0777841
4307,3984,-89.0824296,-89.0824403,42.2478273,42.2456497,241.8852326
3984,11211,-89.0824403,-89.082449,42.2456497,42.2440556,177.07096
11211,2698,-89.082449,-89.0824512,42.2440556,42.2430039,116.8208892
10926,7952,-89.1226509,-89.1227937,42.2734178,42.2723473,119.4917445
7952,7441,-89.1227937,-89.1228562,42.2723473,42.2712476,122.2618675
104,5548,-88.9644342,-88.9652853,42.2754533,42.2754538,70.20937981
9355,7830,-89.0824522,-89.0824589,42.2424957,42.2420398,50.64347493
7830,10274,-89.0824589,-89.0824985,42.2420398,42.2411505,98.83570288
3413,19043,-89.0771289,-89.0771257,42.2360579,42.2342359,202.3840183
19043,14064,-89.0771257,-89.0771271,42.2342359,42.2324336,200.1955821
16116,19528,-89.1473877,-89.1489007,42.2486746,42.248287,136.248078
9188,16748,-89.1454591,-89.1460586,42.2404208,42.2403997,49.53711205
1799,12726,-89.0769186,-89.0769131,42.2600076,42.2604433,48.39896007
4534,18307,-89.0768864,-89.0768934,42.2615389,42.2626279,120.9657296
18307,10217,-89.0768934,-89.0769041,42.2626279,42.2637633,126.1215018
10217,4786,-89.0769041,-89.0769093,42.2637633,42.2648514,120.8651887
4786,1785,-89.0769093,-89.0769103,42.2648514,42.2650657,23.80425079
1785,5467,-89.0769103,-89.0769158,42.2650657,42.2655208,50.55383366
5467,2412,-89.0769158,-89.0769102,42.2655208,42.2659841,51.46471832
2412,9004,-89.0769102,-89.0769258,42.2659841,42.2661915,23.07359641
7912,11765,-89.109874,-89.1105472,42.2406193,42.2405061,56.96952784
11765,19764,-89.1105472,-89.1113294,42.2405061,42.2401602,75.62694776
19764,5723,-89.1113294,-89.1119153,42.2401602,42.2394779,89.90295658
5723,15183,-89.1119153,-89.1122808,42.2394779,42.2390982,51.85520302
18157,11538,-88.9946229,-88.9945933,42.2456299,42.2457353,11.95978361
15183,16363,-89.1122808,-89.1127233,42.2390982,42.2386336,63.22394466
16363,15943,-89.1127233,-89.1137935,42.2386336,42.237599,145.3260726
15943,1434,-89.1137935,-89.1155629,42.237599,42.2355828,267.5652663
3791,11420,-89.0900329,-89.0899718,42.2688994,42.2689685,9.182780317
11420,11770,-89.0899718,-89.0892323,42.2689685,42.2698054,111.1933671
3072,12351,-89.0090419,-89.0090541,42.2319004,42.2328011,100.3075708
12351,7958,-89.0090541,-89.0090707,42.2328011,42.2336634,95.79220085
15905,14456,-89.0090862,-89.0091007,42.2345183,42.2353417,91.46933098
11770,10455,-89.0892323,-89.0882947,42.2698054,42.2708755,141.8172468
13350,14376,-89.0878514,-89.0876442,42.2713814,42.2716422,33.63640438
14376,17128,-89.0876442,-89.0868484,42.2716422,42.2725508,120.399792
17128,12115,-89.0868484,-89.0867271,42.2725508,42.2726994,19.30266705
1891,19146,-89.0825104,-89.0824185,42.2775259,42.2776343,14.22858261
19146,12614,-89.0824185,-89.0823356,42.2776343,42.2777204,11.75717764
4558,16740,-89.07347,-89.0734676,42.2329242,42.2325002,47.09740578
7451,12486,-88.9823765,-88.9823778,42.2694819,42.2693058,19.56122094
2809,8763,-89.0795539,-89.079492,42.2821289,42.2822462,21.86007415
12614,978,-89.0823356,-89.0822101,42.2777204,42.2778233,15.42133517
978,12285,-89.0822101,-89.0820717,42.2778233,42.2779146,15.27045267
12285,13852,-89.0820717,-89.0819266,42.2779146,42.2779938,14.85450246
8824,7340,-89.0808035,-89.0806379,42.2785125,42.278478,14.63172011
11770,292,-89.0892323,-89.0886215,42.2698054,42.2695099,60.15539113
292,16916,-89.0886215,-89.0880005,42.2695099,42.2692193,60.56861351
16916,14905,-89.0880005,-89.0873764,42.2692193,42.2689339,60.46878191
7925,13897,-89.0867545,-89.0861462,42.268636,42.2683365,60.21109504
3892,6370,-89.0860013,-89.0858082,42.2682683,42.2681741,19.06010014
6370,8818,-89.0858082,-89.0855261,42.2681741,42.2680365,27.84392782
8818,1213,-89.0855261,-89.084905,42.2680365,42.267731,61.45985458
1213,9033,-89.084905,-89.0842962,42.267731,42.2674315,60.2459938
9033,6358,-89.0842962,-89.0836667,42.2674315,42.2671353,61.48028148
6358,15256,-89.0836667,-89.0833655,42.2671353,42.2669664,31.14584068
15256,11569,-89.0833655,-89.0832706,42.2669664,42.2669041,10.44947429
14195,7319,-89.0937998,-89.094499,42.2709688,42.2712473,65.45450833
8737,3711,-89.0704349,-89.070448,42.2457341,42.2452196,57.1598839
3711,17119,-89.070448,-89.070462,42.2452196,42.2446692,61.14827205
17119,10279,-89.070462,-89.0704846,42.2446692,42.243623,116.2247999
10279,12560,-89.0704846,-89.0704773,42.243623,42.2425926,114.4563637
7319,2132,-89.094499,-89.0958189,42.2712473,42.271782,124.033637
2132,6561,-89.0958189,-89.0966621,42.271782,42.272128,79.47272436
6561,6557,-89.0966621,-89.09709,42.272128,42.2723047,40.39005123
6557,18476,-89.09709,-89.0983238,42.2723047,42.2728286,117.2455008
18476,13718,-89.0983238,-89.099107,42.2728286,42.2731541,74.03915171
1895,4219,-89.1009135,-89.1015594,42.2739098,42.2741779,61.04052841
4219,15885,-89.1015594,-89.1022066,42.2741779,42.2744054,59.06858074
2959,14847,-89.0943792,-89.0951054,42.2701727,42.2704659,68.19178148
14847,18806,-89.0951054,-89.0964191,42.2704659,42.2709915,123.10957
18806,19815,-89.0964191,-89.0972555,42.2709915,42.2713359,78.89659399
12503,5521,-89.1010702,-89.1017373,42.2691823,42.2694467,62.38203012
5521,17693,-89.1017373,-89.1023578,42.2694467,42.2696927,58.0278149
10633,2010,-88.955062,-88.954872,42.2777505,42.2777535,15.67654567
2010,1502,-88.954872,-88.9529067,42.2777535,42.2780673,165.8803408
5136,11996,-89.1043998,-89.1051334,42.26453,42.2645883,60.87235943
11996,9733,-89.1051334,-89.1058706,42.2645883,42.2646445,61.14339436
11602,17135,-89.1042733,-89.10456,42.27031,42.270307,23.65486771
17135,1596,-89.10456,-89.104725,42.270307,42.2703069,13.61237272
1596,1686,-89.104725,-89.1047617,42.2703069,42.2703064,3.028230046
4358,8535,-89.1111024,-89.1118136,42.2593928,42.2593869,58.68721481
8535,3931,-89.1118136,-89.1119287,42.2593869,42.2593859,9.49794652
3931,3992,-89.1119287,-89.1124762,42.2593859,42.2593813,45.179
3992,9980,-89.1124762,-89.113412,42.2593813,42.2593735,77.22094899
2731,8832,-89.1136946,-89.1149832,42.2593711,42.2593603,106.3336212
8832,13261,-89.1149832,-89.1151712,42.2593603,42.2593588,15.51342812
13261,12602,-89.1151712,-89.1160693,42.2593588,42.2593513,74.11004006
12602,13099,-89.1160693,-89.1172998,42.2593513,42.259341,101.5393001
8873,1320,-89.0268454,-89.0271134,42.3398621,42.3398545,22.1015918
13099,11938,-89.1172998,-89.1187137,42.259341,42.2593291,116.6733357
10997,9675,-89.1102819,-89.1102782,42.2558851,42.2554335,50.16386706
5139,10208,-89.1102743,-89.1102667,42.2549513,42.2540071,104.8819375
16357,3383,-89.1102065,-89.1101941,42.2498138,42.2488553,106.4733652
3383,4228,-89.1101941,-89.1101821,42.2488553,42.2478444,112.2932912
2645,9600,-89.110148,-89.1095588,42.2461362,42.2451191,128.705225
3897,9165,-89.1117906,-89.1124051,42.2662166,42.2662706,51.05260978
9165,2317,-89.1124051,-89.1127858,42.2662706,42.2663027,31.61117932
2317,2133,-89.1127858,-89.1130359,42.2663027,42.2663248,20.77986313
3486,10835,-89.1144931,-89.1156722,42.2664567,42.2665561,97.92433867
10835,17606,-89.1156722,-89.1200284,42.2665561,42.2665548,359.620143
955,4270,-89.1048716,-89.1056093,42.2811526,42.2811483,60.85110301
4270,15507,-89.1056093,-89.1063074,42.2811483,42.2811486,57.59491193
15507,6821,-89.1063074,-89.1077771,42.2811486,42.2811412,121.2310896
12708,9828,-89.1111224,-89.1111794,42.2810849,42.2810835,4.704224417
9828,16148,-89.1111794,-89.1118094,42.2810835,42.28109,51.97065543
16148,4302,-89.1118094,-89.1123114,42.28109,42.2810869,41.40897223
4302,417,-89.1123114,-89.112571,42.2810869,42.2810862,21.41328426
417,16667,-89.112571,-89.1136485,42.2810862,42.2810833,88.87832774
3808,13782,-89.1258214,-89.1270209,42.2809652,42.2809592,98.9433681
13782,10679,-89.1270209,-89.1282815,42.2809592,42.2809804,104.0076252
10679,7992,-89.1282815,-89.1285888,42.2809804,42.280985,25.35287552
9893,16174,-89.129541,-89.1298917,42.280978,42.2809775,28.92764269
16174,11766,-89.1298917,-89.1308173,42.2809775,42.2809777,76.34838301
11766,9885,-89.1308173,-89.1311534,42.2809777,42.2809788,27.72357326
9885,14614,-89.1311534,-89.1321146,42.2809788,42.2809713,79.28923587
14614,18629,-89.1321146,-89.1324094,42.2809713,42.2809729,24.3173136
18629,13135,-89.1324094,-89.1332896,42.2809729,42.2809665,72.60703727
13135,9562,-89.1332896,-89.1343966,42.2809665,42.2809559,91.31882519
9562,17146,-89.1343966,-89.1354863,42.2809559,42.2809451,89.89225884
17146,9130,-89.1354863,-89.1410032,42.2809451,42.2808846,455.113139
9130,142,-89.1410032,-89.1433801,42.2808846,42.2808687,196.0675416
6579,18010,-89.0939273,-89.0939645,42.2535133,42.2534475,7.927438521
18010,11732,-89.0939645,-89.0942731,42.2534475,42.2529022,65.70664987
11732,3746,-89.0942731,-89.0950799,42.2529022,42.2515837,160.8799001
3746,742,-89.0950799,-89.0954421,42.2515837,42.250954,76.06481393
742,11635,-89.0954421,-89.0954885,42.250954,42.2477237,358.925286
7796,4818,-88.9701705,-88.9688085,42.3100126,42.3112931,192.6222245
16638,3285,-89.1160887,-89.1160841,42.2883469,42.2907474,266.6607581
7508,10381,-89.0307865,-89.0307868,42.3173945,42.3176014,22.98235204
3285,19738,-89.1160841,-89.1160522,42.2907474,42.2919769,136.5968996
19738,5159,-89.1160522,-89.1160573,42.2919769,42.2929047,103.0599224
5159,12868,-89.1160573,-89.1160895,42.2929047,42.2938051,100.0507634
12868,15980,-89.1160895,-89.1160895,42.2938051,42.2947127,100.8153011
15980,19458,-89.1160895,-89.1160954,42.2947127,42.295604,99.00592453
12321,7477,-89.0669367,-89.0676646,42.2969643,42.2969572,60.03104311
9771,17692,-89.083761,-89.0837531,42.2658055,42.2648179,109.7030018
19458,2218,-89.1160954,-89.1162747,42.295604,42.3042685,966.7080131
15961,19724,-89.1161523,-89.1161806,42.3136138,42.3153905,197.3685501
19724,3031,-89.1161806,-89.1161897,42.3153905,42.3168723,164.599203
3031,15215,-89.1161897,-89.1162411,42.3168723,42.3194673,288.282355
10672,7095,-89.022984,-89.0264012,42.2477692,42.2498883,370.7592061
1501,15221,-89.0910568,-89.0910639,42.2993756,42.3002935,101.9611952
15215,18955,-89.1162411,-89.1165956,42.3194673,42.3256123,684.5269386
18955,18941,-89.1165956,-89.1166827,42.3256123,42.3296526,448.86004
18941,13632,-89.1166827,-89.1166942,42.3296526,42.3317195,229.6005202
5642,9667,-89.0910707,-89.0910777,42.3011893,42.3021046,101.6723793
18171,13924,-89.0771631,-89.0777938,42.3104121,42.3104003,52.0157711
288,18819,-89.0785509,-89.0799011,42.3103862,42.310372,111.3310139
18819,16498,-89.0799011,-89.081268,42.310372,42.3103722,112.6967179
16498,2135,-89.081268,-89.0825818,42.3103722,42.3103522,108.3415801
2135,13530,-89.0825818,-89.0839757,42.3103522,42.3103436,114.9267973
13530,9983,-89.0839757,-89.0870232,42.3103436,42.3102992,251.3056363
9983,19310,-89.0870232,-89.0911402,42.3102992,42.3102734,339.4465912
19310,13608,-89.0911402,-89.0926548,42.3102734,42.3102633,124.8793728
11742,17979,-89.1011153,-89.1029285,42.3101802,42.3101681,149.4992933
17979,2009,-89.1029285,-89.1040778,42.3101681,42.3101588,94.76220653
2009,8633,-89.1040778,-89.1064967,42.3101588,42.310131,199.4555148
16057,2234,-89.1076919,-89.1089172,42.3101409,42.3101318,101.0276637
2234,11362,-89.1089172,-89.1131173,42.3101318,42.3100845,346.3266757
11362,12224,-89.1131173,-89.1161267,42.3100845,42.3100726,248.1204809
12224,18632,-89.1161267,-89.1250438,42.3100726,42.3096203,749.6045401
8117,18259,-89.0910214,-89.0910345,42.2947426,42.2950781,37.28266475
18259,7845,-89.0910345,-89.0910258,42.2950781,42.2953214,27.03504706
5468,10713,-89.0910426,-89.0910499,42.297516,42.2984701,105.9822535
10713,1501,-89.0910499,-89.0910568,42.2984701,42.2993756,100.5837266
15221,5642,-89.0910639,-89.0910707,42.3002935,42.3011893,99.50626165
15426,77,-89.0910985,-89.0911054,42.3048278,42.3057285,100.0506665
77,9596,-89.0911054,-89.0911125,42.3057285,42.3066566,103.094298
9596,1530,-89.0911125,-89.0911193,42.3066566,42.3075453,98.71772202
1530,5437,-89.0911193,-89.0911264,42.3075453,42.308463,101.9391251
5437,6933,-89.0911264,-89.0911294,42.308463,42.3088603,44.1324914
6933,4719,-89.0911294,-89.0911333,42.3088603,42.3093707,56.69578124
4719,19310,-89.0911333,-89.0911402,42.3093707,42.3102734,100.272901
7539,1830,-88.9763848,-88.9745828,42.2970847,42.2970666,148.6142424
18138,10340,-89.1350594,-89.1347772,42.2590126,42.2560299,334.9476583
